stock_code,stock_name,year,revenue,net_profit,operating_profit,total_cost,operating_cost,total_assets,total_liabilities,total_equity,cash_holdings,fixed_assets,current_assets,current_liabilities,ROA,ROE,profit_margin,operating_profit_margin,leverage,cash_ratio,capex_ratio,current_ratio,firm_size,revenue_growth
000830,鲁西化工,2014,13029377002.87,361066572.43,445861329.7,12596032626.7,11082897969.35,19861878672.86,13886564170.79,5975314502.07,544366767.53,13857750975.19,3101212100.39,10740678236.2,0.018178873125600882,0.06042637124872966,0.027711729605373096,0.03421969673621306,0.6991566306245296,0.027407617199567465,0.6977059523642011,0.2887352206434957,23.712068086903233,0.17844588635134362
000830,鲁西化工,2015,12870896823.92,289313758.76,314406670.37,12563569322.38,10965547844.22,22366813161.1,14403673540.64,7963139620.46,972932426.79,14918878241.96,3411362077.97,11263366009.91,0.01293495665547785,0.03633161950553461,0.02247813518497973,0.024427720513281476,0.6439752251201631,0.043498929408598466,0.6670095616440643,0.30287234517359507,23.83084414191109,-0.012163296749728825
000830,鲁西化工,2016,10948556536.49,252597950.3,256373196.23,10691213906.72,9231668932.95,25064533125.22,16423093830.43,8641439294.79,945438379.66,15309881715.49,3655138076.43,12095084171.02,0.010077903667227509,0.029231004429122534,0.023071347301183178,0.02341616407382509,0.6552323854740003,0.03772016717553368,0.610818547427287,0.3022003009443923,23.944719660926264,-0.14935558211121813
000830,鲁西化工,2017,15761800297.45,1949906862.87,2464618481.46,13283509616.88,11654048883.82,27774724142.06,17282725726.57,10491998415.49,771615574.16,17870400330.61,3405985159.93,15348144430.21,0.07020436469132034,0.1858470413025634,0.12371092299560874,0.15636655933641885,0.6222465302688033,0.027781214683299842,0.643405141999174,0.22191511002632636,24.047392240543754,0.43962359283784447
000830,鲁西化工,2018,21286470482.13,3067333329.13,3951279323.23,17377349903.66,15254727678.96,27790615681.11,16803595642.86,10987020038.25,579422297.87,20378760674.1,2314070256.36,13669765977.62,0.11037298936903171,0.27917791343343734,0.14409778886100574,0.1856239777537145,0.6046499953681069,0.020849566793291602,0.7332964806516312,0.16928382388905355,24.04796423522727,0.3505100991270522
000830,鲁西化工,2019,18206818457.8,1726674196.54,1558549942.62,16992018315.64,14740112187.48,30930421192.24,19472200199.55,11458220992.69,558653989.27,21262786772.7,3607580761.85,15015427284.18,0.05582446439407678,0.15069304367943034,0.09483667893663618,0.08560254204942105,0.6295484978534756,0.01806163536531983,0.6874392896413104,0.2402582819371971,24.15500604114653,-0.14467649894872758
000830,鲁西化工,2020,17592454573.01,824974455.61,1087204419.64,16537042439.25,14810640213.6,31874017821.44,17488036671.28,14385981150.16,363853904.62,21515369813.57,3697349485.04,14031186325.75,0.025882349072889155,0.05734572060111623,0.04689365274108252,0.061799472900613196,0.548661193867963,0.011415376205733761,0.6750127936208195,0.2635093996474577,24.185057026505238,-0.03374361567969608
000830,鲁西化工,2021,31794339242.42,4619619590.48,6931616088.91,24404652022.54,22122838620.12,32115533633.18,14045423052.52,18070110580.66,378669099.1,21042890046.07,2816594562.46,9096887177.39,0.14384377489238612,0.25564976870834794,0.14529692079011677,0.21801415767942237,0.43734048491752425,0.0117908393933327,0.6552246737176942,0.3096217978233861,24.192605663840084,0.8072713566188914
000830,鲁西化工,2022,30356698594.3,3155765343.36,3811251100.25,26364328349.09,24279648071.04,34407983288.29,16952672099.39,17455311188.9,294888611.67,21446642336.13,2815003096.02,11989762236.59,0.09171607986783681,0.18079112478766815,0.10395614442581547,0.12554893241802087,0.49269589436122135,0.008570354420346364,0.6233042534471613,0.23478389650040407,24.261554446735158,-0.04521687452469214
000830,鲁西化工,2023,25357790556.2,819788996.47,1133456624.99,23969184409.48,21948469247.12,35282168679.0,18259569755.65,17022598923.35,393805158.94,20009350197.66,2478511595.89,13879530759.61,0.02323522127929567,0.04815886223727509,0.03232888112444642,0.044698556148964994,0.5175296882053093,0.011161591639189498,0.5671235909477865,0.1785731548722504,24.286643536688967,-0.1646723217470898
000830,鲁西化工,2024,29762710016.17,2030886768.72,2434344244.71,27343561973.63,25350118665.36,36268449915.13,17452341636.98,18816108278.15,721180536.48,23186211527.86,3027371115.19,10543336882.21,0.055995962702359146,0.10793341209023255,0.06823594920007704,0.08179175362013162,0.48119899465842514,0.019884515003194204,0.639294251122309,0.2871359560082111,24.314214051945267,0.1737106965296309
000997,新大陆,2010,817268483.46,88997120.92,79124917.84,744824146.85,498772995.73,1929210474.93,584931340.58,1344279134.35,550712182.56,149203756.98,1572833795.01,581964673.9,0.046131369322587365,0.0662043459917518,0.10889581908655092,0.09681630876675382,0.3031972655037672,0.28545987579710924,0.0773392840848087,2.7026276087683336,21.380376675819864,
000997,新大陆,2011,974813555.66,87610198.91,81274730.03,900538007.23,576187188.31,2449747096.72,1037536826.94,1412210269.78,553168404.17,150891102.1,2063454849.15,717130576.94,0.03576295652204364,0.06203764466579632,0.08987380038091827,0.08337464077935677,0.42352813820217294,0.22580633115583432,0.061594563088585824,2.877376750486324,21.619250630346322,0.19277027731818897
000997,新大陆,2012,1345648541.09,90203691.15,66941782.18,1287183162.97,888800047.48,2983395637.27,1473763143.49,1509632493.78,678811154.51,160131385.96,2541656366.98,987969143.49,0.030235242695649384,0.05975208636648852,0.06703361865716688,0.049746854498705834,0.4939885025904873,0.2275297134680924,0.05367420397065761,2.5726070330512565,21.816327964348115,0.3804163198971162
000997,新大陆,2013,1859822975.71,242721167.56,256954845.91,1590057884.4,1115207608.17,3693720906.68,1992662723.42,1701058183.26,875148868.96,176417679.42,3318121556.83,1827662723.42,0.0657118319689625,0.1426883394986737,0.13050767235916072,0.13816091599358038,0.5394730066953138,0.23692880189656876,0.047761507671289706,1.8154999356888946,22.029900162723536,0.3821015807021271
000997,新大陆,2014,2235456210.17,303096957.91,341039477.53,1903431043.9,1334890279.18,3711781545.32,1869244281.49,1842537263.83,640883303.07,160412355.16,3140856641.66,1869244281.49,0.08165808095364875,0.1644997709734054,0.1355861754442286,0.15255922973506375,0.5035976009544088,0.17266191322009716,0.043217078699649206,1.6802815302216039,22.03477779920108,0.2019725744685994
000997,新大陆,2015,3045275353.82,368144322.67,416978326.87,2655940018.99,1899210069.35,4856452559.49,2507467316.97,2348985242.52,772521682.83,148694555.48,4143302405.37,2504406670.24,0.07580519281519774,0.15672483419906608,0.12089032350004046,0.13692631319757062,0.5163166501174102,0.159071188973197,0.03061793637609736,1.654404795596932,22.30357408230224,0.36226124223136336
000997,新大陆,2016,3543922751.49,486386560.06,516761963.63,3074111491.05,2229225781.44,6277336811.77,3750948813.53,2526387998.24,1567895429.83,153636348.69,4766107290.61,3431512230.8,0.07748294772841019,0.19252251055611397,0.13724524888571699,0.14581637351229895,0.597538243685917,0.24977079880279762,0.02447476585961295,1.3889232997135088,22.560211652922554,0.16374460097491528
000997,新大陆,2017,4855897041.02,679108268.85,782467441.08,4235690784.61,3178638849.36,8577645473.64,3620800420.12,4956845053.52,1976605682.75,208456397.94,6332238710.13,3528492455.22,0.07917187425581654,0.13700413499262912,0.13985227922117366,0.16113756829482523,0.4221205494266576,0.23043685925517854,0.024302286516807936,1.794601742951775,22.872425292464456,0.3702039749535728
000997,新大陆,2018,5759682039.35,605786605.13,688797462.24,5277171570.81,4078157308.34,11056666125.68,5591624656.09,5465041469.59,2630793022.95,591076452.56,7966784289.26,5324081774.87,0.05478926452549848,0.11084757700392116,0.10517709154624881,0.11958949426967554,0.5057242927054657,0.23793727630427136,0.05345883160812617,1.49636775431657,23.12629935230871,0.18612112050467955
000997,新大陆,2019,5631027316.1,722831920.89,789992263.9,5268440516.04,3743397555.79,12249773080.69,5935135657.42,6314637423.27,4631030527.23,800270501.64,7750145560.3,5856812062.88,0.05900778048121073,0.11446926758237932,0.12836590560008632,0.1402927422570455,0.48450984506610045,0.37805031135884065,0.0653294143792354,1.323270317895258,23.228773249740268,-0.022337122495831196
000997,新大陆,2020,6356950910.91,502239156.15,689632202.8,6192422550.67,4693354490.55,11782922774.96,5356589617.75,6426333157.21,4429221511.71,556258100.63,7725201019.75,5149470795.8,0.042624327235455804,0.07815330202520152,0.07900629770288792,0.10848474566893877,0.4546061889782847,0.37590176871247777,0.047208838694259236,1.5001931899586285,23.18991709771911,0.12891494820749116
000997,新大陆,2021,7032011198.94,750931159.02,875485529.86,6848795190.65,5203696523.85,11259686312.57,4797541527.52,6462144785.05,3807649148.58,355136080.93,7733677625.8,4519367725.98,0.0666920141622135,0.11620463236250281,0.10678753741649256,0.12450001928210383,0.4260812774299191,0.3381665388252643,0.031540495096522896,1.7112299982456054,23.144494600705954,0.10619246514416836
000997,新大陆,2022,6661011162.43,-349550746.57,407993243.75,6434191826.29,4950256357.24,11586999028.72,5827046945.66,5759952083.06,3765572483.08,348816183.55,7649466049.36,5710312579.91,-0.030167495975756062,-0.06068639834661604,-0.0524771296798849,0.06125094731130284,0.5028952648754736,0.32498254929913273,0.030104100525546802,1.339587972166764,23.173149533136357,-0.05275873800740305
000997,新大陆,2023,7610560379.19,1025530346.15,1143583066.94,6507615026.04,4927886469.41,13199752173.21,6491512489.05,6708239684.16,4491611328.61,412083767.11,7938624041.2,6320845306.49,0.0776931515601785,0.15287622303829712,0.1347509637994815,0.1502626626637069,0.4917904824171675,0.34027997417452277,0.0312190533354375,1.2559434152025406,23.30346389160567,0.1425533141448143
000997,新大陆,2024,7268494037.28,1131048386.94,1224289867.56,6184714285.18,4615397381.24,12703530497.81,5445891306.95,7257639190.86,4204952920.54,393056411.48,8603354162.29,5279357738.89,0.08903417732062634,0.15584246573794963,0.15560972893956704,0.16843789941639012,0.4286911664350972,0.33100663797870244,0.03094072246670012,1.6296213645296331,23.265145783731896,-0.04494627528944284
002056,横店东磁,2010,3000658671.23,362984641.88,422647158.02,2576399441.66,2265594723.67,3764620436.6,1012152561.18,2752467875.42,627356995.94,1525205835.27,1813739608.85,990743904.88,0.09641998389825136,0.13187606842627075,0.12096832117570006,0.14085146107162955,0.2688591262321577,0.16664548432048432,0.40514199531028494,1.8306845996389773,22.048912879464172,
002056,横店东磁,2011,3521849558.65,90523642.9,129347010.59,3392666690.91,2729557021.26,4128161604.75,1078876049.1,3049285555.65,220791649.78,2120980532.51,1568687024.42,1045236429.02,0.02192831859969835,0.029686836882911596,0.025703438319125603,0.03672701188280781,0.26134540078533003,0.0534842554433794,0.5137833097593683,1.5007963565628692,22.141098012796892,0.17369216046367542
002056,横店东磁,2012,2910289702.3,-218010289.48,-210786844.1,3133180298.78,2207106114.06,4233232447.6,1543585694.45,2689646753.15,225620045.63,2041306409.77,1686758135.12,930397015.36,-0.05149972088199393,-0.08105536134984105,-0.0749101676399111,-0.07242813110097433,0.3646352317187601,0.05329734391455721,0.48220985618857376,1.8129444820578449,22.166231710183286,-0.17364735380247864
002056,横店东磁,2013,3268503002.12,277844753.82,302904337.33,2971120265.0,2350853340.84,4391744314.0,1426248194.27,2965496119.73,120344041.59,1946052011.25,1966009601.86,816163925.85,0.06326523903823059,0.09369250290750573,0.08500673049398631,0.09267372161920356,0.3247566552823685,0.027402333329462587,0.4431159630687917,2.4088415814414788,22.20299232315664,0.12308510026919439
002056,横店东磁,2014,3668800086.31,381430787.81,414875401.55,3297349566.81,2757614860.25,4782851886.82,1484828642.24,3298023244.58,626344088.86,1722209168.25,2576176460.01,837309311.02,0.07974965498327483,0.11565436612275146,0.1039660866868423,0.11308204093706091,0.31044838464091057,0.1309561959436801,0.3600799709051945,3.0767321300556585,22.288302834579273,0.12247107741077845
002056,横店东磁,2015,3958288174.47,323071998.4,338267925.04,3658074224.86,3017553962.76,5139545930.29,1597932715.3,3541613214.99,404396102.1,1584871196.93,3129558973.4,968628036.58,0.06286002747751893,0.09122170569970392,0.08161912022569154,0.08545813496393372,0.31090931708238206,0.07868323536456495,0.3083679411423362,3.2309192540510634,22.360230572100736,0.07890538632514055
002056,横店东磁,2016,4710421226.97,440853538.5,462109470.33,4291931393.73,3537573961.67,5828657243.27,1857054875.8,3971602367.47,768937840.2,1775863324.58,3417611419.94,1728534431.65,0.0756355229172254,0.11100142907328199,0.0935911073039175,0.0981036404311667,0.31860766524643896,0.13192366751156046,0.3046779473317774,1.9771728913017166,22.48605249230288,0.19001472842504907
002056,横店东磁,2017,6296799895.52,608081116.08,700030803.9,5695190607.97,4832593529.63,7170755534.52,2521884337.44,4648871197.08,888974572.96,2239386060.81,4467238734.9,2366265950.44,0.08480014597523217,0.1308018850816821,0.09656986503773655,0.11117247101945428,0.3516901845697646,0.12397223258839024,0.31229429730655306,1.8878853131742566,22.69327686041649,0.3367806385269807
002056,横店东磁,2018,6488527425.83,689396952.91,789021888.27,5768785958.99,4907088063.61,6796844362.27,2057747314.49,4739097047.78,1127694617.08,2172249099.73,4110171240.88,1879410799.72,0.10142897441302542,0.14547010663834023,0.10624859966925602,0.12160261280995815,0.3027503948615879,0.16591443866803124,0.319596710465872,2.186946697067158,22.639724277045218,0.030448407681877843
002056,横店东磁,2019,6563638225.95,693454015.49,770260556.05,5870327330.47,5066647246.98,8499500621.74,3157450523.47,5342050098.27,2876881534.15,2369911091.26,5311310423.99,2893166281.39,0.08158761865565198,0.12981046653129893,0.10565085881003622,0.11735268299899557,0.37148659244684107,0.33847653670281763,0.27882945089717953,1.8358123617555162,22.863273248333282,0.01157593937585788
002056,横店东磁,2020,8105787993.91,1015091617.26,1147847329.6,7072662464.37,6097299599.71,10240120384.03,4199899790.58,6040220593.45,3767761431.79,2673400712.22,6800409719.83,3847597816.32,0.09912887536391546,0.16805538830167277,0.12523046717020647,0.14160835818336168,0.4101416421949454,0.3679411267142933,0.26107121908345016,1.7674429720760654,23.049579212741598,0.2349534990918538
002056,横店东磁,2021,12607410411.09,1119698152.4,1241009284.79,11507747646.45,10254214556.13,12892115280.65,6123590982.01,6768524298.64,3445252826.1,3692688556.44,8347759119.59,5960863128.03,0.08685139156958785,0.16542721913918237,0.08881269950687631,0.09843490806790559,0.4749872963982105,0.2672372028251283,0.28642999818520243,1.400427914597805,23.279881742889565,0.5553590126662746
002056,横店东磁,2022,19450638161.91,1668112284.12,1769165662.92,17626700764.1,16050833137.53,17609892841.81,9838490783.25,7771402058.56,5654531570.6,4588438996.75,11709340593.83,9482126759.39,0.0947258622812009,0.21464753355317873,0.0857613138568712,0.09095668986247148,0.558691121611548,0.32109971488155914,0.26056030198298386,1.2348854735815913,23.59172667435992,0.5427940812334
002056,横店东磁,2023,19733221651.63,1828187802.03,2083874292.12,17178447861.23,15713826274.17,21208023424.51,12009915503.03,9198107921.48,9185451202.04,5491721439.96,14548926368.0,11444072402.97,0.08620264913123273,0.1987569419315793,0.09264517645951584,0.1056023354376029,0.566291127779037,0.4331120830159224,0.25894546276355235,1.2713067390437183,23.777645410445444,0.014528237447416048
002056,横店东磁,2024,18558576657.65,1828133543.23,2116315142.09,16367058360.1,14887892888.75,24211547828.17,13941652317.02,10269895511.15,8975013497.6,6166009694.32,16572572506.22,13197188925.77,0.075506677896197,0.17800897207232538,0.0985061288348548,0.114034345474314,0.5758265607785293,0.37069143870090054,0.2546722637511792,1.2557653451379276,23.91009553927569,-0.05952626564061181
600141,兴发集团,2010,4678043110.61,187302771.68,287098915.38,4408199683.01,3965241951.17,6191579426.13,4222045709.85,1969533716.28,183355816.19,3326911240.85,1228759596.87,1133007458.59,0.030251210359918162,0.0951000585223655,0.04003870149362014,0.06137158392765717,0.6819012434907837,0.029613738849281816,0.5373283635528617,1.0845114809739744,22.546456048790397,
600141,兴发集团,2011,6568513057.81,233386594.04,330785505.97,6248229037.48,5659957659.1,8249043622.52,5739766004.04,2509277618.48,423961871.11,4075888161.03,1464961310.58,2793999393.63,0.028292563928605182,0.09300947504619851,0.03553111518329129,0.05035926747175971,0.6958098740525945,0.05139527568415063,0.4941043286403251,0.5243241333265657,22.833363106030202,0.40411554628736424
600141,兴发集团,2012,9620064381.83,308041639.49,390769851.4,9302024657.04,8397821425.26,13823637512.34,9277254528.65,4546382983.69,1724498117.75,5120069453.48,3912272026.31,4778967868.3,0.02228368902287978,0.06775532122900542,0.032020746147168926,0.04062029482235802,0.6711152922209105,0.124749952117204,0.37038510659075424,0.8186437185026929,23.349645827045396,0.4645726204946319
600141,兴发集团,2013,10934404966.48,78217481.88,96358976.96,10992607301.02,9836431245.9,15076647892.55,10805156201.83,4271491690.72,783359404.18,7440022007.11,3380606211.91,6586020014.81,0.005187988897628266,0.018311514464591106,0.007153336840896221,0.008812457308412626,0.7166816044811445,0.05195845984882956,0.4934798544168711,0.5133003246737821,23.436412886524078,0.13662492603817444
600141,兴发集团,2014,11391976452.37,539322156.07,566380918.49,11346001871.49,9833676799.58,19661819632.94,13580947875.3,6080871757.64,1288978645.13,9867039799.05,4093497841.41,9321544656.67,0.027429920838377465,0.0886915852800869,0.04734228150180198,0.04971752889922534,0.6907269077246266,0.06555744428509241,0.5018375706447571,0.43914372479897,23.701944502465892,0.04184694890053109
600141,兴发集团,2015,12392341481.58,102361717.36,152827387.35,12258587518.49,10501709554.12,21373310198.92,15330337312.59,6042972886.33,1194370523.59,11041655322.84,4437236085.51,9915240834.02,0.004789230886901757,0.016938966843878397,0.008260078816594156,0.01233240607331253,0.7172654665988354,0.05588140126513262,0.5166095106502473,0.44751672297111345,23.785408793622935,0.08781312298112076
600141,兴发集团,2016,14541193974.58,171044980.2,229671406.55,14419546872.49,12648240503.76,21380837836.47,14732153279.31,6648684557.16,965863599.55,11913325756.52,3866039451.07,9862736579.03,0.007999919437592989,0.025726138566131977,0.011762787876910936,0.015794535644837494,0.6890353592309127,0.04517426337252764,0.5571963946239303,0.3919844578724645,23.78576092963657,0.17340165264119434
600141,兴发集团,2017,15760610898.38,599023221.95,839429276.14,15006893782.58,13118751820.52,21777669165.73,14649761342.44,7127907823.29,965863599.55,12257469890.34,4238910377.81,10257208484.6,0.027506305536711944,0.0840391369810828,0.03800761441370096,0.05326121440040647,0.6726964777981524,0.04435110076288202,0.5628458122427871,0.41326159882332786,23.804150931540363,0.08385947714690456
600141,兴发集团,2018,17855450759.35,794826633.01,1159491773.86,16654581821.37,14656851944.04,25659287690.65,17199695045.55,8459592645.1,1845352475.82,13321778243.53,6024857671.74,13732357525.49,0.030976176836725954,0.09395566268434719,0.04451450953114636,0.06493769266804046,0.6703106981343603,0.07191752546164516,0.5191795814497349,0.4387344023454574,23.968171436225994,0.1329161588010097
600141,兴发集团,2019,18038707539.43,392906274.84,483242535.47,17581572600.35,15593040750.38,28252787810.76,18690764842.86,9562022967.9,1646631589.56,13993166254.23,6514385235.64,13013139859.84,0.013906814345958548,0.041090287709933164,0.02178128748864983,0.02678919952627991,0.6615547098591691,0.05828209239347647,0.49528444229849555,0.5006005703315399,24.064457973236685,0.010263352213835342
600141,兴发集团,2020,18317376620.0,597415953.42,769673867.6,17490480740.69,15886433294.39,29666715143.05,18821074445.47,10845640697.58,2179014512.61,15063548900.17,6539696770.44,13109959481.9,0.020137583501891553,0.05508350959416368,0.032614711473896635,0.04201878268745233,0.63441720307478,0.07344980737176345,0.5077592455900507,0.49883424731166404,24.1132915520445,0.015448395067156007
600141,兴发集团,2021,23902090234.52,4733826425.33,5934845551.34,18173896266.93,15897658842.96,36735153693.65,20904723624.22,15830430069.43,3241396908.88,18945863003.66,9069182203.23,14051221765.87,0.128863661897467,0.29903334303415097,0.19805073024505984,0.24829818200454898,0.5690659088717401,0.0882369224833352,0.5157420372229166,0.6454372690393922,24.32699999985773,0.30488610516542414
600141,兴发集团,2022,30310653688.31,6796311923.19,8212660240.35,22142397470.22,19516492999.97,41630002403.69,20286529548.24,21343472855.45,4719107915.53,23340705772.45,9271617007.57,10654237472.09,0.16325514126291735,0.3184257767804914,0.22422188558114645,0.2709496246700018,0.48730550989451404,0.11335833877135945,0.5606702960550665,0.8702281164520752,24.452086955892664,0.2681172814139323
600141,兴发集团,2023,28281264663.6,1408624201.24,1779225089.79,26313560311.08,23694545350.45,44810913861.48,22687131167.07,22123782694.41,2268206004.48,26268959947.77,7774493018.6,11896865907.6,0.03143484655533593,0.06367013366099984,0.04980768073830162,0.06291179376005732,0.5062858400344326,0.050617267290988616,0.5862179028299423,0.6534908503619823,24.525717559677993,-0.0669529943358722
600141,兴发集团,2024,28396484979.36,1618775715.33,2247233130.04,25963905643.46,22854051577.67,47775868784.99,24893841181.94,22882027603.05,1464450596.05,30300166180.05,8294742928.88,14002513698.41,0.03388270598730754,0.07074441755826873,0.05700620046835402,0.07913772185794835,0.5210547042895645,0.030652516286843418,0.6342148651741434,0.5923752768634589,24.58978651183655,0.004074086400679855
600563,法拉电子,2010,1208604440.62,261495005.33,302266436.13,913388562.0,760650982.79,1454204687.53,246952659.61,1207252027.92,286225669.69,452547263.57,926166422.42,241238720.61,0.17981994389947628,0.2166034922969111,0.21636111579720504,0.2500954207771576,0.16981973839560013,0.1968262598411513,0.3111991506083383,3.8392113010634485,21.09772498161748,
600563,法拉电子,2011,1325238015.38,294885862.09,326989832.51,1003368427.97,841658688.7,1577488657.48,191567275.39,1385921382.09,442613050.59,430685535.53,1071658765.92,181062940.69,0.18693374477954916,0.2127724313231286,0.22251539622898917,0.24674045621626586,0.12143813173023005,0.2805808133651266,0.2730197351897349,5.918708499022998,21.179099962166788,0.09650268594095901
600563,法拉电子,2012,1231936075.57,256389920.89,292033789.62,943719815.16,784318824.15,1689617428.44,191920139.88,1497697288.56,604501991.71,380023546.77,1227526771.77,187638646.42,0.15174436329454838,0.1711894138077213,0.20811950065783397,0.23705271353863064,0.11358792626636029,0.3577744769525301,0.22491691928205923,6.541972004116742,21.247767966550857,-0.07040391139341617
600563,法拉电子,2013,1326761399.58,300761394.83,340399607.65,990067024.14,819913940.58,1884019741.04,232506900.24,1651512840.8,706170442.65,344295378.91,1410634458.66,218634943.88,0.15963813344332387,0.18211265901166707,0.2266883818938425,0.25656429841700024,0.12341001273779308,0.3748211482434818,0.1827451015560724,6.452008236314874,21.356673491304708,0.07697260100620529
